,leniency,reachability,performance,level
317,12.0,34.0,5.780743515792329,wwwwwwwwwwwwww w...........1w w...+........w w............w w....3.......w w...1........w w............w w......2.w...w w1...........w w32...3......w w....2..w....w w....2.......w w3...........w w............w w............w w............w w.A...3w.....w w....g.......w w............w wwwwwwwwwwwwww
318,12.0,36.0,5.834810737062605,wwwwwwwwwwwww w..........1w w...+.......w w...........w w....3......w w...1.......w w...........w ww.....2.w..w w1..........w w32...3.....w w....2..w...w w....2......w w3..........w w...........w w...........w w...........w w...........w w.A...3w....w w....g......w w...........w wwwwwwwwwwwww
319,12.0,38.0,5.883322388488279,wwwwwwwwwwwwwwwwwwwwwww w.........2.w.........w w..ww.................w w..2.1..............1.w w.......w.............w w..w.3................w w.....................w w....ww......3..w.....w w.2.................w.w wA....................w w...................w.w w......3w.2...........w w............3........w w1..wg...........w....w w...............1.....w w................+w...w wwwwwwwwwwwwwwwwwwwwwww
320,12.0,40.0,5.929589143389895,wwwwwwwwwwwwwwwwwwwwwwww w.........2............w w..ww..................w w..2.1...............1.w w.......w..............w w....3.................w w....ww.........w......w w.2..................w.w wA.....................w w.............1......w.w w......3w.2............w w............3.........w w...wg.................w w.....1.........1......w w.................+w...w wwwwwwwwwwwwwwwwwwwwwwww
321,12.0,41.0,5.950642552587727,wwwwwwwwwwwwwwwwwwwwwwww w...................+..w w.w....................w w...3..................w w..................2...w w......3..............1w w......................w w......................w w..........A..w........w w.............2........w w..3.w.......w.........w w...3............1.....w w....w.................w w..............2.......w w....................w.w w..w......w............w w......................w w..3...................w w................2.....w w....w.........g.......w ww.........w........w.ww w..w...........1.......w wwwwwwwwwwwwwwwwwwwwwwww
322,12.0,42.0,5.973809611869261,wwwwwwwwwwwwwwwwwwwwwwwww w....................+..w w.......................w w...3...................w w...................2...w w......3...............1w w.......................w w.......................w w...........A..w........w w..............2........w w..3.w........w.........w w...3.............1.....w w....w..................w w...............2.......w w.....................w.w w..w.......w............w w.......................w w.......................w w..3....................w w.................2.....w w....w..........g.......w ww..........w........w.ww w..w............1.......w wwwwwwwwwwwwwwwwwwwwwwwww
323,12.0,45.0,6.037870919922137,wwwwwwwwwwwwwwwwwwwwwwwwwww w......................+..w w.........................w w....3....................w w.....................2...w w.......3................1w w.........................w w.........................w w............A..w.........w w....w..........2.w.......w w.........................w w...3.w........w..2.......w w....3..............1.....w w.....w...................w w.........................w w.......................w.w w...w.......w.............w w.............2.w.........w w.........................w w...3.....................w w...................2.....w w.....w..........g........w ww...........w.........w.ww wwwwwwwwwwwwwwwwwwwwwwwwwww
324,12.0,50.0,6.137727054086234,wwwwwwwwwwwwwwwwwwwwww w....................w w+......w............w w....3......w........w w..........1.......1.w w....................w w.................A..w w....1............w..w ww..w.........1......w w...................ww w.....w..w..2........w w..w.................w w..........w.....1...w w....................w w...................ww ww.......w...........w w............2.......w w........w...........w w.............1......w w.................1..w w....................w w............3.......w w....................w w.................1.gw wwwwwwwwwwwwwwwwwwwwww
325,13.0,16.0,5.225746673713202,wwwwwwwwww w....w...w w.......1w w....A...w w..1.....w w......w.w w......1.w w........w w....+3www w.31..3..w w........w w..w..1www w....3...w w........w w..2....3w w..3...w.w w........w w....gw..w w....w..3w wwwwwwwwww
326,13.0,17.0,5.262690188904886,wwwwwwwwwwwwwwwwwwwwwww w........g............w w............1.2..3...w w................1....w w.2................33.w w......w..........w...w w.....................w ww....................w w.....3...............w w.........w......1w...w w..w.2.1..........w...w w2.w.........+A...1...w wwwwwwwwwwwwwwwwwwwwwww
327,13.0,19.0,5.332718793265369,wwwwwwwwwwwwwwwwww w...........2....w w...............ww w................w w................w w................w ww...1.1....w....w w..............2.w w...w...g........w w................w w................w w................w w................w w.......1..1.....w w...........2....w w..1.........w..ww w................w w................w w........1......3w w.3.........w....w ww....+.....1....w w.......A........w w.....3..........w wwwwwwwwwwwwwwwwww
328,13.0,20.0,5.3706380281276624,wwwwwwwwwwwwwwwwwwwwwwww w...............1......w w.w....w....w..........w w......................w w....................2.w w.............2......1.w w.11.......1...........w w.....w................w w.....w................w w...........2..........w w.........w...g.......2w w...2......+...........w w....2......w..........w w..w................1..w w................1....ww w......................w wwA....................w w.............w........w wwwwwwwwwwwwwwwwwwwwwwww
329,13.0,23.0,5.472270673671475,wwwwwwwwwwwwwwwww w11.............w w..........3...3w w..w..w2.3..w...w w....g.2A.......w w...............w w...w....w......w w.............w.w w...............w w.........w.....w w............1..w w..+........w..1w w...............w w...........2...w w..........w....w w..........1....w w..............2w w............1..w w.....w.........w wwwwwwwwwwwwwwwww
330,13.0,24.0,5.5053315359323625,wwwwwwwwwwwwwwwwwwww w.....w.....3......w w....w.........w...w w...2........1.....w w........1.........w w....w........2....w w........1.....ww..w w.......2..........w w.....w............w ww..1....3.....ww..w ww.................w w.................3w wA.................w w......w...........w w.......w..w.......w w..................w w..ww.........w...3w w.............g....w w..................w w..........3..+....w w.1.....w..........w wwwwwwwwwwwwwwwwwwww
331,13.0,25.0,5.537334267018537,wwwwwwwwwwwwwwwwwww w.....w.....3.....w w....w............w w...2........1....w w........1........w w....w........2...w w........1........w w.......2.........w w.....w...........w ww..1..........w..w ww................w w................3w wA................w w......w..........w w...w...w2.w......w w.................w w.................w w..www........w..3w w.............g...w w.................w w..........3..+...w w.1.....w.........w wwwwwwwwwwwwwwwwwww
332,13.0,26.0,5.568344503761097,wwwwwwwwwwwwwwwwwwwwwwwww w.......................w w.......................w w........w..1w.......ww.w w..............2......w.w w......3.A..........w...w w...2...w...............w w.......................w w...w..........+.w......w w.......................w w.......................w w....1.....3............w w........1w.............w w..........2.......2....w w...........3...w.......w w.......3...............w w......w.w..............w w............w.......w..w w......www.w............w w.........w.........w...w w...............w......3w w........3...g..........w wwwwwwwwwwwwwwwwwwwwwwwww
333,13.0,34.0,5.793013608384144,wwwwwwwwwwwwwwwww ww..............w w2.w...w........w w...............w w......13w...1..w w...............w w...............w w........w......w w...............w w...1..+.w......w w.....1.........w w...............w w...............w w...2......w....w w.........3..w..w w...............w w...............w w...............w ww...3..........w w.A...w.........w w.........2.....w w.g............3w w...........w...w w...w..3.......1w wwwwwwwwwwwwwwwww
334,13.0,35.0,5.817111159963204,wwwwwwwwwwwwwwwwwww w.......32w.......w w..w..w...w..1....w w..w..............w w.wA.......3....w.w w.........w......ww ww........w.......w w..............1.ww w..............1..w w.............1...w w.............g...w w.......1.........w w.................w w........w........w w....w.....w....2.w ww..........3...w.w w..3.......w......w ww+..12..w........w wwwwwwwwwwwwwwwwwww
335,13.0,38.0,5.8888779583328805,wwwwwwwwwwwwwwwwwwwwwww w.........2.........1.w w..ww.................w w..2.1..............1.w w.......w.............w w....3................w w....ww........w......w w.2...................w wA....................w w............1......w.w w.1....3w.2...........w w.....................w w...wg................w w.....1........1......w w................+w...w wwwwwwwwwwwwwwwwwwwwwww
336,13.0,39.0,5.91350300563827,wwwwwwwwwwwwwwwwwwwwww w.................+..w w.w..................w w...3................w w....................w w......3............1w w....................w w....................w w..........A.w.......w w............2.......w w..3.w...............w w...3...........1....w w....w...2...........w w...2................w w.............2......w w..................w.w w..w......w..........w w....................w w..3.................w w...............2....w w....w........g......w ww.........w......w.ww w..w..........1......w wwwwwwwwwwwwwwwwwwwwww
337,13.0,40.0,5.937536205082426,wwwwwwwwwwwww w..........1w w...+.......w w........3..w w....3......w w...1.......w w...........w w...........w ww.....2w...w w1..........w w32...3.....w w........w..w w....2......w w3..........w w.1...w.....w w...........w w...........w w...........w w...........w w.A...3.....w w....g..w...w w...........w wwwwwwwwwwwww
338,13.0,42.0,5.981414211254481,wwwwwwwwwwwwwwwwwwwwwwwwww w.....................+..w w........................w w....3...................w w....................2...w w.......3...............1w w........................w w........................w w............A..w........w w....w..........2........w w...3.w........w..2......w w....3.............1.....w w.....w..................w w................2.......w w......................w.w w...w.......w............w w.............2..........w w........................w w...3....................w w..................2.....w w.....w..........g.......w ww...........w........w.ww wwwwwwwwwwwwwwwwwwwwwwwwww
339,13.0,43.0,6.0014148779611505,wwwwwwwwwwwwwwwwwwwwwwwwww w.....................+..w w........................w w....3.........w.........w w....................2...w w.......3...............1w w........................w w........................w w............A..w........w w....w..........2........w w...3.w........w..2......w w....3.............1.....w w....ww..................w w................2.......w w......................w.w w...w.......w............w w.............2..........w w........................w w........................w w...3....................w w..................2.....w w.....w..........g.......w ww...........w........w.ww wwwwwwwwwwwwwwwwwwwwwwwwww
340,13.0,45.0,6.045005314036012,wwwwwwwwwwwwwwwwwwwwwwwwwwww w......................+...w w..........................w w....3.....................w w.....................2....w w.......3.................1w w..........................w w..........................w w............A..w..........w w....w..........2..........w w..........................w w...3.w........w..2........w w....3..............1......w w.....w....................w w..........................w w....................1..w..w w...w.......w..............w w.............2.w..........w w..........................w w...3......................w w...................2......w w.....w..........g.........w w............w.........w..ww wwwwwwwwwwwwwwwwwwwwwwwwwwww
341,14.0,10.0,5.043425116919247,wwwwwwwwwwwwwwwww w...............w w...3...........w w......+..g.2..2w w...3...........w w.....1.........w w...w..........2w w..2..A..3......w w...w..w........w w............ww.w w..............ww w......w.ww1....w w.............w1w w...............w w...............w w.........w..1..w w...............w w..............1w w....w.......22.w wwwwwwwwwwwwwwwww
342,14.0,21.0,5.424950017481403,wwwwwwwwwwwwwwwww w..........2....w w..............ww w...............w w...............w w...............w ww...1.1...w....w w............2..w w...w...g.......w w...............w w...............w w...............w w...............w w...............w w.......1.1.....w w.........32....w w..1........w..ww w...........3...w ww.....1........w w..............3w w.3........w....w w...............w ww....+.........w w.......A.......w w.....3.........w wwwwwwwwwwwwwwwww
343,14.0,22.0,5.459585514144159,wwwwwwwwwwwwwwwwww w..........2.w...w w...............ww w................w w................w w................w ww...1.1...w.....w w.............2..w w...w...g....w...w w................w w..............w.w w................w w................w w................w w........w.......w w.......1.1......w w.........32.....w w..1........w...ww w...........3....w ww.....1.........w w...............3w w.3........w.....w w................w ww....+..........w w.......A........w w.....3..........w wwwwwwwwwwwwwwwwww
344,14.0,23.0,5.488937726156687,wwwwwwwwwwwwwwwww w11.............w w..........3...3w w..w..w2.3..w...w w....g.2A.......w w...............w w...w....w......w w.............w.w w...............w w.........w.....w w............1..w w..+...........1w w...............w w...........2...w w...............w w..........1....w w..............2w w...........31..w w.....w.........w wwwwwwwwwwwwwwwww
345,14.0,30.0,5.697093486505405,wwwwwwwwwwwwwwwwwwwwww w....................w ww.....2.............w w....................w w................w...w w......w.......1...1.w ww........w..........w w....................w w.......w.......w....w w..................w.w w....................w w...2..+..3.2........w w..........1w........w w....................w w....................w w.......w.....w..2.32w w......w.............w w.............ww.....w w..............ww.w..w w...g................w w...........2........w w..................w.w w.........2..A.......w w........1.2.........w w...........w........w wwwwwwwwwwwwwwwwwwwwww
346,14.0,32.0,5.749392985908253,wwwwwwwwwwwwwwwwww ww...............w w................w w2..w...w........w w................w w.......13w...1..w w................w w................w w.........w......w w................w w..w.1..+.w......w w......1......3..w w................w w.2..............w w....2......w....w w.........33..w..w w................w w................w ww...............w w..A...w.........w w................w w.wg............3w w............ww..w w....w..3.......1w wwwwwwwwwwwwwwwwww
347,14.0,34.0,5.802118375377063,wwwwwwwwwwwwwwwwww w................w w...............ww w.2..w...........w w........13w.....w w................w w................w w................w w...w.1..+.w.....w w.......1.....3..w w................w w..2.............w w.....2.....w....w w..........3..w..w w................w w................w w.w...........3..w w................w w..1A...w........w w..2.............w w..wg...........3w w............ww..w w.....w..3.......w wwwwwwwwwwwwwwwwww
348,14.0,36.0,5.8522024797744745,wwwwwwwwwwwwwwwwwwwww w.......w........1..w w...................w ww....A.........2.w.w ww...2......1.......w w.w2..........1.....w w...w.w.............w w......2.......w....w w..........w........w w...................w w............w.3.2..w w..............w...ww w...................w w....1..w......w....w w...........w......gw w.......1.w.........w w...3...............w w........w..........w w...................w w.....1...........+.w w...................w w...2..w............w wwwwwwwwwwwwwwwwwwwww
349,14.0,38.0,5.8971538676367405,wwwwwwwwwwwwww w...........1w w...+........w w.....1...3..w w....3.......w w...1........w w............w ww......2w...w w1...........w w32....3.....w w.........w..w w....2.......w w3...........w w.1....w.....w w............w w............w w............w w............w w.A....3.....w w....g...w...w w............w wwwwwwwwwwwwww
350,14.0,42.0,5.986452005284438,wwwwwwwwwwwww w.......3.w.w w...+.......w w.....1...3.w w....3......w w...1.......w w...........w ww.......w..w w1..........w w32....3....w w.........w.w w....2......w w...........w w3......3...w w.1....w....w w...........w w...........w w...........w ww..........w w...........w w.A....3....w w....g...w..w w...........w wwwwwwwwwwwww
351,14.0,43.0,6.008813185442595,wwwwwwwwwwwwwwwwwwwwwwwwww w.....................+..w w........................w w.....3..................w w....................2...w w........3..............1w w........................w w........................w w............A..w........w w.....w.........2........w w....3.w.......w..2......w w........................w w.....3............1.....w w......w.................w w................2.......w w......................w.w w........................w w.............2..........w w........................w w....3.1.................w w..................2.....w w................g.......w w.w..........w........w.ww wwwwwwwwwwwwwwwwwwwwwwwwww
352,14.0,50.0,6.1463292576688975,wwwwwwwwwwwwwwwwwwwwww w....................w w+......w............w w....3......w........w w..........1.......1.w w....................w w.................A..w w....1............w..w ww..w.........1......w w...................ww w.....w..w..2........w w..w.................w w..........w.....1...w w....................w w...................ww ww.......w...........w w............2.......w w........w...........w w.............1......w w.................1..w w.................1..w w............3.......w w..3.................w w.................1.gw wwwwwwwwwwwwwwwwwwwwww
353,15.0,18.0,5.351858133476067,wwwwwwwwwwwwwwwwwwwwwwww w........g.............w w............1.2...3...w w.................1....w w.2.................33.w w......w...........w...w w1.....................w ww.....................w w......................w w.....3................w w......3..w.......1w...w w..w.2.1...........w...w w2...........+A....1...w wwwwwwwwwwwwwwwwwwwwwwww
354,15.0,20.0,5.41610040220442,wwwwwwwwwwwwwwwwwwwwwwwww w...............1.......w w.w....w....w...........w w3....................2.w w.............2.....3.1.w w.11.......1............w w.....w.................w w.....w.................w w...........2...........w w.........w...g........2w w...2......+............w w....2......w...........w w..w.................1..w w.................1....ww w.......................w wwA.....................w w.............w.........w wwwwwwwwwwwwwwwwwwwwwwwww
355,15.0,21.0,5.44673737166631,wwwwwwwwwwwwwwwwww w11..............w w...........3...3w w..w..w2.3...w...w w....g.2A........w w................w w...w....w.......w w................w w................w w.............1..w w..+............1w w................w w............2...w w................w w...........1....w w...............2w w.............1..w w..2..w....1.....w wwwwwwwwwwwwwwwwww
356,15.0,24.0,5.541263545158426,wwwwwwwwwwwwwwwwwwww w.....w.....3......w w.2..w.........w...w w...2........1.....w w........1.........w w....w........2....w w........1.....w...w w.......2..........w w.....w.......3....w ww..1..........ww..w ww.................w w.................3w wA.2...............w w......w...........w w.......w..w.......w w..................w w..w..........w...3w w.............gw...w w..................w w..........3..+....w w.1.....w..........w wwwwwwwwwwwwwwwwwwww
357,15.0,25.0,5.568344503761097,wwwwwwwwwwwwwwwwww w........2...2...w w.........w..w..ww w.............w..w ww.............1.w w...2........2...w ww..w....3...2...w w.........w2.....w w................w ww....g.........3w w.........w.w....w w.2..............w w................w w.3.w..........A.w w................w w..3..2.......1..w w.w...........3..w w..w..w..........w w.........w...+w.w wwwwwwwwwwwwwwwwww
358,15.0,26.0,5.598421958998375,wwwwwwwwwwwwwwwwwwwwwww w.....................w w..........3.......2..w w....A...w.....w.g3...w w........2............w w...................3.w w............3........w w..............3.w....w w.w.....1.............w ww...w....+...........w w....1w........3......w w.........w......1....w w........3............w w..w..................w w..........w..........w w.........3w..........w w...w..........w......w w...............w.....w w..........1....w.....w w...w........3........w w....................ww wwwwwwwwwwwwwwwwwwwwwww
359,15.0,27.0,5.627621113690637,wwwwwwwwwwwwwwwwwwwwwwww w......................w w..........3.....2.2...w w...A...w......w.g3....w w.......2..............w w...................3..w w............3.........w w..............3.w.....w w.w....1...............w ww..w....+.............w w.w...........w........w w...1w.........3.......w w.......3..............w w..........w...........w w..........w...........w w........3.w...........w w..w...........w.......w w...............w......w w..........1....w......w w..w.........3.........w w.....................ww wwwwwwwwwwwwwwwwwwwwwwww
360,15.0,29.0,5.683579767338681,wwwwwwwwwwwwwwwwwwwwwww w.....................w w......2..............w w.....................w w................w...2w w2.....w.......1...1..w ww.......w............w w.......w.......w.....w w.....................w w......+.3..2.........w w1.........1w.........w w.....................w w.............w....32.w w......w..............w w.............ww......w w......w.......ww.w...w w...g.................w w...........2.........w w.....w............w..w w.....................w w......1.....A........w w..........2...w......w w........2..w.........w wwwwwwwwwwwwwwwwwwwwwww
361,15.0,30.0,5.71042701737487,wwwwwwwwwwwwwwwww ww..............w w...............w w2..w...w.......w w...............w w.......13w...1.w w...............w w...............w w.........w.....w w...............w w..w.1..+.w.....w w......1......3.w w...............w w....2......w...w w.........33..w.w w...........3...w w...............w ww..............w w..A...w........w w....w..........w w.wg...........3w w............ww.w w....w3.3......1w wwwwwwwwwwwwwwwww
362,15.0,31.0,5.736572297479192,wwwwwwwwwwwwwwwwwwwww w............w...w3.w w...................w w..........1........w w..w...w........2w1.w w.............w.+...w w...................w w2..................w w3.........3........w w....w..............w w...................w w...................w w...................w w3....w.............w w........w.........gw w.........2..1..w...w w..1..........w2...ww w.............2.....w w.................3.w w............A..w...w w..........w.3.....ww wwwwwwwwwwwwwwwwwwwww
363,15.0,32.0,5.762051382780177,wwwwwwwwwwwwwwwww ww..............w w2.w...w........w w...............w w......13w...1..w w...............w w...............w w........w......w w...............w w...1..+.w......w w.....1......3..w w...............w w...............w w...2......w....w w........33..w..w w...............w w...............w ww...3..........w w.A...w.........w w.........2.....w w.g............3w w...........w...w w...w..3.......1w wwwwwwwwwwwwwwwww
364,15.0,34.0,5.811140992976701,wwwwwwwwwwwwwwwwwww w............w....w w................ww w.2..w............w w........13w...1..w w.................w w.................w w..........w......w w.................w w...w.1..+.w......w w.......1......3..w w.................w w.................w w.....2......w....w w..........33..w..w w.................w w.................w w.w...............w w.................w w..1A...w.........w w..2..............w w..wg............3w w.............ww..w w.....w..3.......1w wwwwwwwwwwwwwwwwwww
365,15.0,36.0,5.860786223465865,wwwwwwwwwwwwwwwwwwwwwww w.....................w w.........2...........w w.w....A..........2...w w.w...2......1........w w..w2.........2.1.....w w....w.w.........3....w w.......2........w....w w.....................w w.....................w w..............w.3.2..w w................w...ww w.....1..........w....w w............w.......gw w........1.w..........w w.....................w w.........w...........w w.............w.......w w......1............+.w w.....................w w.....................w w....2..w.............w wwwwwwwwwwwwwwwwwwwwwww
366,15.0,37.0,5.883322388488279,wwwwwwwwwwwwwwwwwwwwww w.................1..w w....................w ww....A..........2...w ww...2......1........w w.w2.........2.1.....w w...w.w..............w w......2........w....w w..........w.........w w....................w w.............w.3.2..w w...............w...ww w....................w w....1..w.......w....w w...........w.......gw w.......1.w..........w w...3................w w........w...........w w............w.......w w.....1............+.w w....................w w...2..w.............w wwwwwwwwwwwwwwwwwwwwww
367,16.0,20.0,5.442417710521793,wwwwwwwwwwwwwwwwwwwwwwwww w...............1.......w w.w....w....w...........w w3....................2.w w..2..........2.....3.1.w w.11.......1............w w.....w.................w w.....w.................w w...........2...........w w.........w...g........2w w...2......+............w w....2......w...........w w..w.................1..w w.................1....ww w.......................w wwA.....................w w.............w.........w wwwwwwwwwwwwwwwwwwwwwwwww
368,16.0,23.0,5.529429087511423,wwwwwwwwwwwwwwww w11............w w..........3..3w w.....w2.3..w..w w....g.2A......w w..............w w...w..........w w.3............w w..............w w.......3.w....w w............1.w w..+..........1w w..............w w...........2..w w..............w w..........1...w w.............2w w...........31.w w.....w........w wwwwwwwwwwwwwwww
369,16.0,24.0,5.560681631015528,wwwwwwwwwwwwwwwwww w11..2...........w w...........3...3w w..w..w.2.3..w...w w....g..2A.......w w................w w................w w..............w.w w................w w..........w.....w w.............1..w w..+............1w w................w w............2...w w.w.....w........w w.3.........1....w w...............2w w.......w....31..w w.....w..........w wwwwwwwwwwwwwwwwww
370,16.0,26.0,5.616771097666572,wwwwwwwwwwwwwwwwwwwwwwww w......................w w..........3.....2.2...w w....A...w.....w.g3....w w........2.............w w...................3..w w............3.........w w..............3.w.....w w.w.....1..............w ww...w....+............w w......................w w....1w........3.......w w.........w......1.....w w........3.............w w..w.......w...........w w..........w...........w w.........3w...........w w...w..........w.......w w...............w......w w..........1....w......w w...w........3.........w w.....................ww wwwwwwwwwwwwwwwwwwwwwwww
371,16.0,28.0,5.66988092298052,wwwwwwwwwwwwwwwwwwwww w............w..w3..w w...................w w..........1........w w..w...w.......2w1..w w..............+....w w2..................w w3.........3........w w....w..............w w...................w w...................w w...................w w3....w.............w w........w........g.w w.........2.31.w....w w..1..........2...w.w w...................w w................3..w w............A.w....w w..........w.3.1....w wwwwwwwwwwwwwwwwwwwww
372,16.0,31.0,5.749392985908253,wwwwwwwwwwwwwwwwwwwwww w............w...w3..w w....................w w..........1.........w w..w...w........2w1..w w.............w.+....w w....................w w2...................w w3.........3.........w w....w...............w w....................w w....................w w....................w w3....w..............w w........w.........g.w w.........2..1..w....w w..1..........w2...w.w w.............2......w w.................3..w w............A..w....w w..........w.3..1..w.w wwwwwwwwwwwwwwwwwwwwww
373,16.0,32.0,5.7745515455444085,wwwwwwwwwwwwwwwwww ww...............w w...............ww w2..w...w........w w.......13w...1..w w................w w................w w.........w......w w................w w..w.1..+.w......w w......1......3..w w................w w.2..............w w....2......w....w w.........33..w..w w................w w................w ww............3..w w..A...w.........w w.2..............w w.wg............3w w............ww..w w....w..3.......1w wwwwwwwwwwwwwwwwww
374,16.0,36.0,5.872117789475416,wwwwwwwwwwwwwwwwwwwww w.............3..1..w w...................w ww...A..........2...w ww..2......1........w w.w.........2.1.....w w..w.w..............w w.....2........w....w w.........w.........w w...................w w............w.3.2..w w..............w...ww w...1..w.......w....w w..........w.......gw w......1.w..........w w..3................w w.......w...........w w...........w.......w w....1............+.w w...................w w..2..w.1....w......w wwwwwwwwwwwwwwwwwwwww
375,16.0,38.0,5.916202062607435,wwwwwwwwwwwwwwwwwwwwwwwww w.3...........3.........w w..............w........w w2......................w w.......................w w.......3...............w w.......................w w.w....w2..1w...........w w..................1....w w.......................w w........1.w............w w...........w...........w w..................1....w w.........+.............w w.......w.......2.w.....w w...........2...........w w.......................w w...w........w..........w w.....w.................w w..........2..w.......3.w w.......................w w.3.....1.....1.........w w...g.......w.........A.w w.........w.............w wwwwwwwwwwwwwwwwwwwwwwwww
376,17.0,16.0,5.3471075307174685,wwwwwwwwwwwwwwwwww w.........w....2.w w...2............w w...w...........3w w.3w..........2..w ww....w.w........w w.........w..2...w w..w2....2.......w w...........ww...w ww1..w2.1........w w............g...w w.............1.+w w................w w................w w...w.3..1.1.....w w...w....wA......w w................w w..1............ww w..............3.w wwwwwwwwwwwwwwwwww
377,17.0,28.0,5.68697535633982,wwwwwwwwwwwwwwwwwwwwwww w.....................w w......2..............w w.....................w w................w....w w......w.......1...1..w ww........w...........w w....................3w w.......w.......w.....w w..................w..w w.....................w w...2..+..3.2.........w w1.........1w.........w w.....................w w.............w..2.32.w w......w..............w w.............ww......w w..............ww.w...w w...g.................w w...........2.........w w..................w..w w.........2..A........w w........1.2..........w w.........2.w.........w wwwwwwwwwwwwwwwwwwwwwww
378,17.0,29.0,5.713732805509369,wwwwwwwwwwwwwwwwwwwwwwwww w.......................w w......2................w w.......................w w..................w...2w w......w........1....1..w ww........w.............w w.......................w w.......w.........w.....w w.......................w w.......................w w...2..+.....2..........w w1..........1w..........w w.......................w w..............w...2.32.w w......w................w w..............ww.......w w...............w.w.w...w w..wg...................w w............2..........w w....................w..w w......1..2...A.........w w........1..2...........w w.........2..w..........w wwwwwwwwwwwwwwwwwwwwwwwww
379,17.0,30.0,5.736572297479192,wwwwwwwwwwwwwwwwww ww...............w w............w...w w2..w...w........w w................w w.......13.w...1.w w................w w................w w..........w.....w w............2...w w..w.1..+..w.....w w......1.......3.w w................w w....2.......w...w w..........33..w.w w.w..........3...w w................w ww...............w w..A...w.........w w....w...........w w.wg............3w w.............ww.w w....w3.3.....3.1w wwwwwwwwwwwwwwwwww
380,17.0,34.0,5.834810737062605,wwwwwwwwwwwwwwwwwww w.................w w................ww w.2..w............w w........13w...1..w w.................w w.................w w..........w......w w.................w w...w.1..+.w......w w.......1......3..w w.................w w..2..............w w.....2......w....w w..........33..w..w w.................w w.................w w.w............3..w w.................w w..1A...w.........w w..2..............w w..wg............3w w.............ww..w w.....w..3.......1w wwwwwwwwwwwwwwwwwww
381,17.0,36.0,5.8805329864007,wwwwwwwwwwwwwwwwwwwwwww w..................1..w w.........2...........w w.w....A..........2...w w.w...2......1........w w..w2.........2.1.....w w....w.w.........3....w w.......2........w....w w...........w.........w w.....................w w..............w.3.2..w w................w...ww w.....1..........w....w w............w.......gw w........1.w..........w w....3................w w.........w...........w w.............w.......w w......1............+.w w.....................w w....2..w.............w wwwwwwwwwwwwwwwwwwwwwww
382,18.0,27.0,5.676753802268282,wwwwwwwwwwwwwwwwwwwwwww w.....................w w......2....1.........w w.....................w w................w...2w w2.....w.......1...1..w ww....w..w............w w....................3w w.......w.......w.....w w.....................w w...2..+.3..2.........w w1.........1w.........w w.....................w w......w..............w w.............ww......w w......w.......ww.w...w w...g.................w w...........2.........w w.....w............w..w w.....................w w.1....1.2...A........w w..........2...w.w....w w........2..w.........w wwwwwwwwwwwwwwwwwwwwwww
383,18.0,28.0,5.703782474656201,wwwwwwwwwwwwwwwwwwwwwww w.....................w w......2..............w w.....................w w................w....w w......w.......1...1..w ww........w...........w w....................3w w.......w.......w.....w w.....................w w.....................w w...2..+..3.2.........w w1.........1w.........w w.....................w w.............w..2.32.w w......w..............w w.............ww......w w..............ww.w...w w...g.................w w...........2.........w w..................w..w w......1..2..A........w w........1.2..........w w.........2.w.........w wwwwwwwwwwwwwwwwwwwwwww
384,18.0,29.0,5.726847747587197,wwwwwwwwwwwwwwwwwwwwwww w.....................w w......2..............w w.....................w w................w...2w w2.....w.......1...1..w ww....w..w............w w....................3w w.......w.......w.....w w.....................w w...2..+.3..2.........w w1.........1w.........w w.....................w w.............w....32.w w......w..............w w.............ww......w w......w.......ww.w...w w...g.................w w...........2.........w w.....w............w..w w.....................w w......1.2...A........w w..........2...w......w w........2..w.........w wwwwwwwwwwwwwwwwwwwwwww
385,18.0,37.0,5.91350300563827,wwwwwwwwwwwwwwwwwwwwwwww w.3..........3.........w w.............w........w w2.....................w w......................w w.......3..............w w......................w w.......2.1w...........w w.........2.......1....w w.........w............w w..........w...........w w.................1....w w........+.............w w.......w......2.......w w..........2...........w w......................w w...w.......w..........w w.....w................w w.........2..w.......3.w w......................w w.3.....1....1.........w w...g......w.........A.w w........w...1...2.....w wwwwwwwwwwwwwwwwwwwwwwww
386,18.0,38.0,5.934894195619588,wwwwwwwwwwwwwwwwwwwwwwwww w.3............3........w w...............w.......w w2......................w w.......................w w.......3...............w w......................ww w......w2..1w...........w w..........2.......1....w w........1.w............w w...........w...........w w..................1....w w.........+.............w w.......w........2......w w...........2...........w w.......................w w...w........w..........w w.....w.................w w..........2...w......3.w w.......................w w.3.....1......1........w w...g.................A.w w.........w.......2....ww w.......................w w....w..................w wwwwwwwwwwwwwwwwwwwwwwwww
387,18.0,40.0,5.978885764901122,wwwwwwwwwwwwwwwwwwwwwwww w3............3........w w..............w.......w w......................w w......................w w......3...............w w.....................ww w.....w2..1w...........w w.........2.......1....w w.......1.w............w w..........w...........w w.................1....w w........+.............w w......w........2......w w..........2...........w w......................w w...........w..........w w....w.................w w......................w w.........2...w......3.w w......................w w3.2...1......1........w w..g.................A.w w........w.......2....ww w......................w w...w..................w wwwwwwwwwwwwwwwwwwwwwwww
